youth,3,637,0.000176,0.111951,
spirit,3,638,0.000176,0.112127,
pale,3,639,0.000176,0.112302,
wed,3,640,0.000176,0.112478,
EGEUS,,3,641,0.000176,0.112654
Theseus,,3,642,0.000176,0.11283
her.,3,643,0.000176,0.113005,
Lysander:,3,644,0.000176,0.113181,
child;,3,645,0.000176,0.113357,
given,3,646,0.000176,0.113533,
moonlight,3,647,0.000176,0.113708,
voice,3,648,0.000176,0.113884,
Athens,,3,649,0.000176,0.11406
according,3,650,0.000176,0.114236,
law,3,651,0.000176,0.114411,
is;,3,652,0.000176,0.114587,
entreat,3,653,0.000176,0.114763,
modesty,,3,654,0.000176,0.114938
beseech,3,655,0.000176,0.115114,
Either,3,656,0.000176,0.11529,
men.,3,657,0.000176,0.115466,
yield,3,658,0.000176,0.115641,
aye,3,659,0.000176,0.115817,
live,3,660,0.000176,0.115993,
faint,3,661,0.000176,0.116169,
cold,3,662,0.000176,0.116344,
maiden,3,663,0.000176,0.11652,
rose,3,664,0.000176,0.116696,
soul,3,665,0.000176,0.116872,
life.,3,666,0.000176,0.117047,
Hermia:,3,667,0.000176,0.117223,
certain,3,668,0.000176,0.117399,
Demetrius;,3,669,0.000176,0.117575,
way,3,670,0.000176,0.11775,
head,,3,671,0.000176,0.117926
man.,3,672,0.000176,0.118102,
yourself,3,673,0.000176,0.118278,
spite!,3,674,0.000176,0.118453,
choice,3,675,0.000176,0.118629,
hell!,3,676,0.000176,0.118805,
Or,,3,677,0.000176,0.118981
That,,3,678,0.000176,0.119156
earth,,3,679,0.000176,0.119332
teach,3,680,0.000176,0.119508,
patience,,3,681,0.000176,0.119684
pursue,3,682,0.000176,0.119859,
town,,3,683,0.000176,0.120035
swear,3,684,0.000176,0.120211,
truly,3,685,0.000176,0.120387,
Look,,3,686,0.000176,0.120562
Helena!,3,687,0.000176,0.120738,
again,3,688,0.000176,0.120914,
buds,3,689,0.000176,0.12109,
go;,3,690,0.000176,0.121265,
catch,3,691,0.000176,0.121441,
look,,3,692,0.000176,0.121617
fly,3,693,0.000176,0.121793,
see,,3,694,0.000176,0.121968
turn'd,3,695,0.000176,0.122144,
minds,3,696,0.000176,0.12232,
watery,3,697,0.000176,0.122496,
counsel,3,698,0.000176,0.122671,
turn,3,699,0.000176,0.122847,
us;,3,700,0.000176,0.123023,
sight,3,701,0.000176,0.123199,
looks,3,702,0.000176,0.123374,
said,3,703,0.000176,0.12355,
dear,3,704,0.000176,0.123726,
mean,3,705,0.000176,0.123902,
SNUG,,3,706,0.000176,0.124077
company,3,707,0.000176,0.124253,
man's,3,708,0.000176,0.124429,
First,,3,709,0.000176,0.124605
Quince,,3,710,0.000176,0.12478
cruel,3,711,0.000176,0.124956,
Bottom,,3,712,0.000176,0.125132
ask,3,713,0.000176,0.125308,
rest:,3,714,0.000176,0.125483,
foolish,3,715,0.000176,0.125659,
lover,3,716,0.000176,0.125835,
Quince.,3,717,0.000176,0.126011,
too,,3,718,0.000176,0.126186
dear,,3,719,0.000176,0.126362
Pyramus:,3,720,0.000176,0.126538,
SNUG,3,721,0.000176,0.126714,
roar,,3,722,0.000176,0.126889
again,,3,723,0.000176,0.127065
fright,3,724,0.000176,0.127241,
ladies,,3,725,0.000176,0.127417
all.,3,726,0.000176,0.127592,
all,,3,727,0.000176,0.127768
cut,3,728,0.000176,0.127944,
thorough,3,729,0.000176,0.12812,
Swifter,3,730,0.000176,0.128295,
serve,3,731,0.000176,0.128471,
gone:,3,732,0.000176,0.128647,
queen,3,733,0.000176,0.128823,
elves,3,734,0.000176,0.128998,
revels,3,735,0.000176,0.129174,
Oberon,3,736,0.000176,0.12935,
fell,3,737,0.000176,0.129525,
Indian,3,738,0.000176,0.129701,
child,3,739,0.000176,0.129877,
makes,3,740,0.000176,0.130053,
jest,3,741,0.000176,0.130228,
horse,3,742,0.000176,0.130404,
lips,3,743,0.000176,0.13058,
TITANIA,,3,744,0.000176,0.130756
proud,3,745,0.000176,0.130931,
Fairies,,3,746,0.000176,0.131107
bed,3,747,0.000176,0.131283,
company.,3,748,0.000176,0.131459,
day,,3,749,0.000176,0.131634
that,,3,750,0.000176,0.13181
forsooth,,3,751,0.000176,0.131986
joy,3,752,0.000176,0.132162,
since,3,753,0.000176,0.132337,
wind,,3,754,0.000176,0.132513
sport.,3,755,0.000176,0.132689,
lost,3,756,0.000176,0.132865,
human,3,757,0.000176,0.13304,
mortals,3,758,0.000176,0.133216,
here;,3,759,0.000176,0.133392,
change,3,760,0.000176,0.133568,
lies,3,761,0.000176,0.133743,
yellow,3,762,0.000176,0.133919,
fetch,3,763,0.000176,0.134095,
after,3,764,0.000176,0.134271,
Theseus',3,765,0.000176,0.134446,
round,3,766,0.000176,0.134622,
Give,3,767,0.000176,0.134798,
longer,3,768,0.000176,0.134974,
injury.,3,769,0.000176,0.135149,
breath,3,770,0.000176,0.135325,
madly,3,771,0.000176,0.135501,
fiery,3,772,0.000176,0.135677,
flower,,3,773,0.000176,0.135852
